A-,slice turkey breast crosswise in 3 / 4 - inch slices down to the bone ( do not cut through the bone ) .,将火鸡胸肉交叉切成3/4英寸长的薄片，直到骨头（不要切开骨头）。,"poitrine de dinde en diagonale, tranche 3 / 4 pouce jusqu'à l'os (tranches de ne pas couper les os).",Schneiden Sie die Truthahn quer in 3 /4 - Zoll Scheiben bis zum Knochen (schneiden Sie nicht durch den Knochen).,スライストルコ七面鳥は3 / 4インチのスライスで骨にカット（骨をカットしないでください）。
A-,divide stuffing mixture among the spaces between the slices .,将填料混合物在两片之间的空隙中分开。,divisez farce mélange parmi les espaces entre les tranches.,die Füllmasse zwischen den Zwischenräumen teilen.,スライス間のスペース間の分割詰め物混合物。
A-,transfer turkey breast to prepared baking sheet .,把火鸡胸肉转移到准备好的烤盘上。,poitrine de dinde de transfert établi tôle à biscuits.,Putenbrust auf zubereitetes Backblech übertragen.,準備されたベーキングシートにトルコの胸を移してください。
A-,brush with melted butter .,刷上融化的黄油。,badigeonner de beurre fondu.,mit geschmolzener Butter.,バター入りブラシ.
A-,roast in preheated oven *,预热烤箱烤*,rôti au four préchauffé *,in vorgewärmtem Ofen braten *,予熱オーブンでロースト
N-,"until richly browned ,",直到棕色的头发,"jusqu'à ce que richement dorés,","bis reich gebräunt,",豊かに茶色になるまで。
N|,60 to 75 minutes .,60到75分钟。,60 à 75 minutes.,60 bis 75 Minuten.,60から75分。
IV,an instant - read thermometer inserted near the bone should read 150 degrees f ( 65 degrees c ) .,插入骨骼附近的即时读数温度计的读数应为150华氏度（65摄氏度）。,un instant - thermomètre inséré près de l'os devrait lire 150 degrés f (65 degrés c).,Ein in der Nähe des Knochens eingestelltes - Lesethermometer sollte 150 Grad f () 65 Grad c) lesen.,インスタント-読み取り温度計は、骨の近くに挿入150度（65度C）を読む必要があります。
A-,remove from oven *,从烤箱中取出*,retirer du four *,aus dem Ofen entfernen *,オーブンから取り除く
A-,and let rest 10 minutes *,休息10分钟*,et laisser reposer 10 minutes *,und Ruhe zehn Minuten *,残り10分*
A-,before slicing sections from bone .,在从骨头上切片之前。,avant de trancher les sections des os.,vor dem Schneiden von Abschnitten von Knochen.,骨からスライスをスライスする前に。
,,,,,
N|,"in a large stock pot ,",在一个大汤锅里，,"dans une grande casserole,","in einem großen Vorrat,",大きなストックポットで。
A-,"combine the vegetable broth ,",混合蔬菜汤，,"combiner le bouillon de légumes,","die Gemüsebrühe kombinieren,",野菜のスープを組み合わせます。
A|,"sea salt ,",海盐，,"le sel de mer,","Meersalz,",海塩
A|,"rosemary ,",迷迭香，,"rosemary,","Rosmarin,",ローズマリー
A|,"sage ,",鼠尾草，,"sage,","Salbei,",セージ
A|,"thyme ,",百里香，,"thym,","Thymian,",タイム
A|,and savory .,美味可口。,et savoureux.,und schmackhaft.,と風味。
A-,"bring to a boil ,",把水烧开，,"porter à ébullition,","zum Kochen bringen,",沸騰させる
A-,stirring frequently to be sure salt is dissolved .,经常搅拌以确保盐溶解。,agiter fréquemment pour être sûr que le sel est dissous.,"häufig rühren, um sicher zu sein, dass Salz aufgelöst wird.",塩が溶解していることを確認するために頻繁に攪拌。
A-,"remove from heat ,",远离热源，,"retirer du feu,","entfernen von der Hitze,",熱から取り除く。
A-,and let cool to room temperature .,让它冷却到室温。,et laisser refroidir à la température de la pièce.,und auf Raumtemperatur abkühlen lassen.,そして、室温まで冷やしてください。
N-,"when the broth mixture is cool ,",当肉汤混合物冷却时，,"quand le bouillon mélange est cool,","wenn die Brühe Mischung kühl ist,",ときに、混合物はクールです。
A-,pour it into a clean 5 gallon bucket .,把它倒进一个干净的5加仑桶里。,versez dans un seau propre de 5 gallons.,Gießen Sie es in einen sauberen 5 -Gallonen -Eimer.,それをきれいな5ガロンのバケツに注ぎます。
A-,stir in the ice water .,在冰水里搅拌。,agiter dans l'eau glacée.,in das Eiswasser rühren.,氷の水をかき混ぜる。
A-,wash *,洗净*,wash *,Waschen *,ウォッシュ
A-,and dry your turkey .,把火鸡擦干。,et essuie tes de la turquie.,und trocknen Sie Ihren Truthahn.,そして、あなたの七面鳥を乾燥させてください。
IV,make sure you have removed the innards .,确保你已经取出了内脏。,assurez - vous d'avoir retiré les entrailles.,"stellen Sie sicher, dass Sie die Innereien entfernt haben.",あなたがinnardsを取り除いたことを確認してください。
A-,"place the turkey ,",放火鸡，,"la turquie,","den Truthahn platzieren,",トルコを置く。
N|,"breast down ,",胸部朝下，,"sein,","Brust runter,",ブレスト・ダウン.
N|,into the brine .,注入盐水中。,dans la saumure.,in die Salzlake.,塩水に。
IV,make sure that the cavity gets filled .,确保腔被填满。,assurez - vous que la cavité est rempli.,"Stellen Sie sicher, dass der Hohlraum gefüllt wird.",空が満たされるようにしてください。
A-,place the bucket in the refrigerator overnight .,把水桶放在冰箱里过夜。,placer le seau dans la nuit au réfrigérateur.,den Eimer über Nacht in den Kühlschrank stellen.,冷蔵庫に一晩冷蔵庫を置いてください。
A-,remove the turkey carefully draining off the excess brine *,小心地取出火鸡，排出多余的盐水。*,supprimer la turquie soigneusement l'évacuation l'excès de saumure *,Entfernen Sie den Truthahn sorgfältig aus der überschüssigen Salzlake,過度の塩水を慎重に排水している七面鳥を取り除いてください
A-,and pat dry .,拍干。,et pat sèche.,und trocken tupfen.,パットドライ。
A-,discard excess brine .,丢弃多余的盐水。,jeter plus de saumure.,überschüssige Sole verwerfen.,余分なブラインを捨てる。
A-,cook the turkey as desired reserving the drippings *,根据需要烹制火鸡，保留滴水。*,cook la turquie comme souhaité réserver la graisse *,den Truthahn nach Belieben zubereiten und das tropfende Futter reservieren *,料理は、トルコは、ドリップの予約を希望*
N|,for gravy .,为了肉汁。,pour la sauce.,für Soße.,グレイビー.
IV,keep in mind that brined turkeys cook 20 to 30 minutes faster so watch the temperature gauge .,记住，卤水火鸡的烹饪速度要快20到30分钟，所以要注意温度表。,gardez à l'esprit que prépare les dindes cuire 20 à 30 minutes de plus pour regarder l'indicateur de température.,"Denken Sie daran, dass gebratene Truthühner 20 bis 30 Minuten schneller kochen, so beobachten Sie die Temperaturanzeige.",点滅した七面鳥は、温度計を見るために20〜30分速く調理することを覚えておいてください。
,,,,,
A-,heat a large stock pot over medium - high heat .,用中高温加热一个大汤锅。,chauffer une grande marmite sur moyen - élevé de chaleur.,erhitzen Sie einen großen Vorrat Topf über Medium - hohe Hitze.,大規模なストックポット熱-中高熱。
A-,crumble the ground chuck *,把地夹头弄碎*,s'effondrer le terrain chuck *,Zerbröckeln Sie den Boden Chuck *,地面チャックを崩す
A|,"and sausage into the hot pan ,",把香肠放进热锅里，,"et des saucisses à hot pan,","und Wurst in die heiße Pfanne,",ソーセージを鍋に入れる。
A-,and cook *,和厨师*,et cook *,und kochen *,とクック
N-,until evenly browned .,直到均匀棕色。,jusqu'à uniformément brun.,bis gleichmäßig gebräunt.,均一に茶色になるまで。
A-,drain off excess grease .,排出多余的润滑脂。,drainer plus de graisse.,Ablassen von überschüssigem Fett.,ドレインオフ余分なグリース。
A-,"pour in the chili beans ,",倒入辣椒豆，,"- les haricots rouges,","die Chili Bohnen einschenken,",チリ豆を注ぐ。
A|,"spicy chili beans ,",辣辣椒豆，,"spicy haricots rouges,","pikante Chili Bohnen,",スパイシーチリ豆。
A|,diced tomatoes *,西红柿丁*,des tomates en cubes *,Tomaten in Würfel *,ダイスドトマト
A|,and tomato paste .,还有番茄酱。,et la pâte de tomate.,und Tomatenmark.,トマトペースト。
A-,"add the onion ,",加入洋葱，,"ajouter l'oignon,","die Zwiebel hinzufügen,",タマネギを加える。
A|,"celery ,",芹菜，,"le céleri,","Sellerie,",セロリ
A|,green *,绿色*,green *,grün *,グリーン*
A|,"and red bell peppers ,",还有红甜椒，,"et des poivrons rouges,","und rote Paprika,",と赤ピーマン。
A|,"chile peppers ,",智利辣椒，,"le chili peppers,","Paprika chile,",チリペッパー
A|,"bacon bits ,",培根块，,"bacon,","Schinken -Bits, Speck",ベーコンビット
A|,"bouillon ,",布伊隆，,"bouillon,","Bouillon,",ブイヨン
A|,and beer .,还有啤酒。,et de la bière.,und Bier.,ビール。
A-,"season with chili powder ,",用辣椒粉调味，,"saison avec le chili en poudre,","Saison mit Chilipulver,",チリパウダー入り。
A|,"worcestershire sauce ,",伍斯特沙司，,de la sauce worcestershire,"worcestershire sauce,",ウスターシャーソース
A|,"garlic ,",大蒜，,"de l'ail,","Knoblauch,",ガーリック.
A|,"oregano ,",俄勒冈，,"de l'origan,","Oregano,",オレガノ
A|,"cumin ,",孜然，,"du cumin,","Cumin,",クミン
A|,"hot pepper sauce ,",辣椒酱，,"hot sauce au poivre,","scharfe Pfeffersauce,",ホットペッパーソース
A|,"basil ,",罗勒，,"basil,","Basilikum,",バジル
A|,"salt ,",盐，,"sel,","Salz,",塩
A|,"pepper ,",胡椒粉，,"pepper,","Pfeffer, Pfeffer",胡椒
A|,"cayenne ,",卡宴，,"cayenne,","Cayenne,",カイエン
A|,"paprika ,",辣椒粉，,"du paprika,","Paprika,",パプリカ
A|,and sugar .,还有糖。,et le sucre.,und Zucker.,砂糖。
A-,"stir to blend ,",搅拌混合，,"mélanger,","rühren, um zu mischen,",ブレンドする
A-,then cover *,然后盖上*,alors couvrir *,dann decken *,次にカバー
A-,and simmer over low heat *,然后用小火慢炖*,et laisser mijoter à feu doux *,und über niedriger Hitze köcheln *,低熱で煮る
N|,"for at least 2 hours ,",至少2小时，,"pour au moins 2 heures,","für mindestens zwei Stunden,",少なくとも2時間は
A-,stirring occasionally .,偶尔搅拌。,en agitant de temps en temps.,gelegentlich rühren.,時折かき回す。
N|,"after 2 hours ,",2小时后，,"après 2 heures,","nach zwei Stunden,",2時間後
A-,"taste ,",品味，,"goût,","Geschmack,",味
A-,"and adjust salt ,",调整盐，,"et ajuster le sel,","und Salz einstellen,",塩を調整します。
A|,"pepper ,",胡椒粉，,"pepper,","Pfeffer, Pfeffer",胡椒
A|,and chili powder *,还有辣椒粉*,et de la poudre de chili *,und Chilipulver *,チリパウダー
N-,if necessary .,如有必要。,si nécessaire.,falls erforderlich.,必要ならば。
IV,"the longer the chili simmers ,",辣椒炖的时间越长，,"plus le chili bouillonne,","Je länger das Chili brennt,",唐辛子は長くなる。
IV,the better it will taste .,味道越好。,le mieux ce sera.,Je besser es schmeckt.,味がより良い。
A-,remove from heat *,从高温中移除*,retirer du feu *,Entfernen von der Hitze *,熱から取り除く
A-,"and serve ,",然后发球，,"et de servir,","und dienen,",サーブ。
A-,"or refrigerate ,",或者冷藏，,"ou réfrigérer,","oder gekühlt,",または冷蔵する。
A-,and serve the next day .,第二天就上菜。,et le jour suivant.,und am nächsten Tag servieren.,そして、次の日に役立ちます。
N|,"to serve ,",为了服务，,"pour servir,","zu dienen,",仕える
A-,"ladle into bowls ,",把勺子放进碗里，,"poche dans des bols,","Pfanne in Schüsseln,",ボウルに入れてください。
A-,and top with corn chips *,上面放玉米片*,et en haut avec chips de maïs *,und oben mit Maischips *,コーンチップとトップ
A|,and shredded cheddar cheese .,还有切达干酪丝。,et le fromage cheddar râpé.,und zerkleinerter Cheddar -Käse.,そして、刻まれたチェダーチーズ。
,,,,,
A-,"cream butter ,",奶油黄油，,"la crème au beurre,","cremebutter,",クリームバター.
A|,"peanut butter ,",花生酱，,"beurre de cacahuètes,","Erdnussbutter,",ピーナッツバター
A|,and sugars together in a bowl ;,把糖放在碗里；,et les sucres ensemble dans un bol.,und Zucker zusammen in einer Schüssel;,と一緒にボウルに砂糖；
A-,beat in eggs .,打鸡蛋。,battu dans les oeufs.,in Eier schlagen.,卵を打つ。
N|,"in a separate bowl ,",在一个单独的碗里，,"dans un autre bol,","in einer separaten Schüssel,",別のボウルで。
A-,"sift flour ,",筛面粉，,"tamiser la farine,","Mehl sieben,",ふるい粉
A|,"baking powder ,",烘焙粉，,"la poudre à pâte,","Backpulver, Backpulver",ベーキングパウダー
A|,"baking soda ,",小苏打，,"le bicarbonate de soude,","Backpulver, Backpulver,",重曹
A|,and salt ;,和盐；,et le sel;,und Salz;,塩
A-,stir into butter mixture .,搅拌成黄油混合物。,mélanger en mélange de beurre.,in Buttermischung rühren.,バターミックスにかき混ぜます。
A-,put dough in refrigerator *,把面团放到冰箱里*,mettez l'argent dans un réfrigérateur *,Teig in den Kühlschrank geben *,生地を冷蔵庫に入れる
N|,for 1 hour .,1小时。,pour 1 heure.,für eine Stunde.,1時間。
A-,roll dough into 1 inch balls *,把面团滚成1英寸的球*,étaler la pâte en 1 centimètre couilles *,Teig in 1 -Zoll -Kugeln rollen *,1インチのボールにロール生地
A-,and put on baking sheets .,然后穿上烤盘。,et mettre des plaques de cuisson.,und auf Backbleche setzen.,そして、焼くシートを置きます。
A-,"flatten each ball with a fork ,",用叉子把每个球压平，,aplatissez chaque balle avec une fourchette.,"flach jeden Ball mit einer Gabel,",フォークで各ボールを平らにしなさい。
N|,making a crisscross pattern .,做一个十字图案。,un chassé - croisé.,ein kreuzes Muster machen.,十字パターンを作る
A-,bake in a preheated 375 degrees f oven *,在预热的375华氏度烤箱中烘焙*,cuire au four préchauffé à 375 degrés f ***,backen in einem vorgewärmten 375 Grad f Ofen *,予熱375度Fオーブンで焼く
